"FindingId","Title","SeverityLabel","CreatedAt","ResolvedAt","MTTR_Hours","MTTR_Days"
"arn:aws:securityhub:eu-west-2:127486921697:security-control/EMR.1/finding/3c67390a-a24e-41b5-8939-2c3569ed4845","Amazon EMR cluster primary nodes should not have public IP addresses","INFORMATIONAL","11/09/2025 06:50:43","15/09/2025 06:26:33","95.6","3.98"
"arn:aws:securityhub:eu-west-2:127486921697:security-control/EMR.3/finding/2e5f8c1e-e8fa-4199-9148-48fed6f62f37","Amazon EMR security configurations should have encryption at rest enabled","INFORMATIONAL","11/09/2025 06:50:43","15/09/2025 06:26:33","95.6","3.98"
"arn:aws:securityhub:eu-west-2:127486921697:security-control/EMR.4/finding/ecb4b21c-8b92-4a85-b60d-2adb4bce4a87","Amazon EMR security configurations should have encryption in transit enabled","INFORMATIONAL","11/09/2025 06:50:43","15/09/2025 06:26:33","95.6","3.98"
"arn:aws:securityhub:eu-west-2:127486921697:security-control/ES.1/finding/5dcfa6e5-3a24-4f5d-a3fa-9bc04ed0eba1","Elasticsearch domains should have encryption at-rest enabled","INFORMATIONAL","11/09/2025 06:50:43","15/09/2025 06:26:33","95.6","3.98"
"arn:aws:securityhub:eu-west-2:127486921697:security-control/ES.2/finding/041e9baa-c072-42f3-89d0-73e9b6442b8d","Elasticsearch domains should not be publicly accessible","INFORMATIONAL","11/09/2025 06:50:43","15/09/2025 06:26:33","95.6","3.98"
"arn:aws:securityhub:eu-west-2:127486921697:security-control/ES.3/finding/c905adce-6da7-4db7-b56c-7dee67c11a48","Elasticsearch domains should encrypt data sent between nodes","INFORMATIONAL","11/09/2025 06:50:43","15/09/2025 06:26:33","95.6","3.98"
"arn:aws:securityhub:eu-west-2:127486921697:security-control/ES.4/finding/0bb54c30-d16d-4e53-b902-3dd5bc85f7bf","Elasticsearch domain error logging to CloudWatch Logs should be enabled","INFORMATIONAL","11/09/2025 06:50:44","15/09/2025 06:26:33","95.6","3.98"
"arn:aws:securityhub:eu-west-2:127486921697:security-control/ES.5/finding/64612bf8-71c3-45be-83b4-43ceab37ba6c","Elasticsearch domains should have audit logging enabled","INFORMATIONAL","11/09/2025 06:50:44","15/09/2025 06:26:33","95.6","3.98"
"arn:aws:securityhub:eu-west-2:127486921697:security-control/ES.6/finding/1293f9a2-0afd-48c6-a612-ad9c5ceb3070","Elasticsearch domains should have at least three data nodes","INFORMATIONAL","11/09/2025 06:50:44","15/09/2025 06:26:33","95.6","3.98"
"arn:aws:securityhub:eu-west-2:127486921697:security-control/ES.7/finding/f6cac1aa-09a0-4cfe-9a9a-c0bba12690ee","Elasticsearch domains should be configured with at least three dedicated master nodes","INFORMATIONAL","11/09/2025 06:50:44","15/09/2025 06:26:33","95.6","3.98"
"arn:aws:securityhub:eu-west-2:127486921697:security-control/ES.8/finding/85c26eb3-e74a-46e3-a0b6-8e4df64c663a","Connections to Elasticsearch domains should be encrypted using the latest TLS security policy","INFORMATIONAL","11/09/2025 06:50:44","15/09/2025 06:26:33","95.6","3.98"
"arn:aws:securityhub:eu-west-2:127486921697:security-control/ElastiCache.1/finding/05f086f8-74c5-4062-96e8-7bd900b82d79","ElastiCache (Redis OSS) clusters should have automatic backups enabled","INFORMATIONAL","11/09/2025 06:50:44","15/09/2025 06:26:33","95.6","3.98"
"arn:aws:securityhub:eu-west-2:127486921697:security-control/ElastiCache.2/finding/c22e0032-959c-455e-a792-827c532b82bf","ElastiCache clusters should have automatic minor version upgrades enabled","INFORMATIONAL","11/09/2025 06:50:44","15/09/2025 06:26:34","95.6","3.98"
"arn:aws:securityhub:eu-west-2:127486921697:security-control/ElastiCache.3/finding/16f6d84f-2f00-4db0-a0f8-2d5fa451f1e3","ElastiCache replication groups should have automatic failover enabled","INFORMATIONAL","11/09/2025 06:50:44","15/09/2025 06:26:34","95.6","3.98"
"arn:aws:securityhub:eu-west-2:127486921697:security-control/ElastiCache.4/finding/5fee020e-a358-40e6-b29b-74e1543ab767","ElastiCache replication groups should be encrypted at rest","INFORMATIONAL","11/09/2025 06:50:45","15/09/2025 06:26:34","95.6","3.98"
"arn:aws:securityhub:eu-west-2:127486921697:security-control/ElastiCache.5/finding/3aa70bf7-325e-4159-9a0b-4e5b8d7caff5","ElastiCache replication groups should be encrypted in transit","INFORMATIONAL","11/09/2025 06:50:45","15/09/2025 06:26:34","95.6","3.98"
"arn:aws:securityhub:eu-west-2:127486921697:security-control/ElastiCache.6/finding/8256227c-bc76-4554-b2e1-43e134debfde","ElastiCache (Redis OSS) replication groups of earlier versions should have Redis OSS AUTH enabled","INFORMATIONAL","11/09/2025 06:50:45","15/09/2025 06:26:34","95.6","3.98"
"arn:aws:securityhub:eu-west-2:127486921697:security-control/ElastiCache.7/finding/050b6c92-c1ca-4b36-b204-9060fa23330c","ElastiCache clusters should not use the default subnet group","INFORMATIONAL","11/09/2025 06:50:45","15/09/2025 06:26:34","95.6","3.98"
"arn:aws:securityhub:eu-west-2:127486921697:security-control/ElasticBeanstalk.1/finding/85527085-3647-4dc9-982d-3a3f60c9dc08","Elastic Beanstalk environments should have enhanced health reporting enabled","INFORMATIONAL","11/09/2025 06:50:45","15/09/2025 06:26:34","95.6","3.98"
"arn:aws:securityhub:eu-west-2:127486921697:security-control/ElasticBeanstalk.2/finding/ddf6aefc-4820-425a-b885-10bb96245f8c","Elastic Beanstalk managed platform updates should be enabled","INFORMATIONAL","11/09/2025 06:50:45","15/09/2025 06:26:34","95.6","3.98"
"arn:aws:securityhub:eu-west-2:127486921697:security-control/ElasticBeanstalk.3/finding/6105159a-3aea-4df0-a344-e9cf32730009","Elastic Beanstalk should stream logs to CloudWatch","INFORMATIONAL","11/09/2025 06:50:45","15/09/2025 06:26:34","95.6","3.98"
"arn:aws:securityhub:eu-west-2:127486921697:security-control/EventBridge.3/finding/112a1b54-2621-4a20-bdf3-0dce097b2001","EventBridge custom event buses should have a resource-based policy attached","INFORMATIONAL","11/09/2025 06:50:45","15/09/2025 06:26:34","95.6","3.98"
"arn:aws:securityhub:eu-west-2:127486921697:security-control/FSx.1/finding/8c96679e-3883-42d8-89a8-928f9f7b50f4","FSx for OpenZFS file systems should be configured to copy tags to backups and volumes","INFORMATIONAL","11/09/2025 06:50:45","15/09/2025 06:26:34","95.6","3.98"
"arn:aws:securityhub:eu-west-2:127486921697:security-control/FSx.2/finding/a247ce49-c3bc-4ffb-b2ab-6a654519f038","FSx for Lustre file systems should be configured to copy tags to backups","INFORMATIONAL","11/09/2025 06:50:45","15/09/2025 06:26:34","95.6","3.98"
"arn:aws:securityhub:eu-west-2:127486921697:security-control/FSx.3/finding/2029a5eb-3f65-4b86-b6d1-2976c6e62690","FSx for OpenZFS file systems should be configured for Multi-AZ deployment","INFORMATIONAL","11/09/2025 06:50:45","15/09/2025 06:26:34","95.6","3.98"
"arn:aws:securityhub:eu-west-2:127486921697:security-control/FSx.4/finding/359e6e3c-5e77-4463-972f-dece0810bb0f","FSx for NetApp ONTAP file systems should be configured for Multi-AZ deployment","INFORMATIONAL","11/09/2025 06:50:45","15/09/2025 06:26:34","95.6","3.98"
"arn:aws:securityhub:eu-west-2:127486921697:security-control/FSx.5/finding/bfa3b46e-b38d-4877-83ff-f8ecee2bae1d","FSx for Windows File Server file systems should be configured for Multi-AZ deployment","INFORMATIONAL","11/09/2025 06:50:45","15/09/2025 06:26:34","95.6","3.98"
"arn:aws:securityhub:eu-west-2:127486921697:security-control/Glue.3/finding/8f8bad80-6153-4037-b890-b592ed3dc4dc","AWS Glue machine learning transforms should be encrypted at rest","INFORMATIONAL","11/09/2025 06:50:45","15/09/2025 06:26:34","95.6","3.98"
"arn:aws:securityhub:eu-west-2:127486921697:security-control/Glue.4/finding/3b9423dd-5a78-4e2a-af2c-c5e850d7e339","AWS Glue Spark jobs should run on supported versions of AWS Glue","INFORMATIONAL","11/09/2025 06:50:45","15/09/2025 06:26:34","95.6","3.98"
"arn:aws:securityhub:eu-west-2:127486921697:security-control/KMS.3/finding/c9c654a0-e0e9-4034-af74-ca7e3572f354","AWS KMS keys should not be deleted unintentionally","INFORMATIONAL","11/09/2025 06:50:41","15/09/2025 06:26:34","95.6","3.98"
"arn:aws:securityhub:eu-west-2:127486921697:security-control/KMS.5/finding/18df8e37-c8ef-4945-838c-9a01617abaca","KMS keys should not be publicly accessible","INFORMATIONAL","11/09/2025 06:50:41","15/09/2025 06:26:34","95.6","3.98"
"arn:aws:securityhub:eu-west-2:127486921697:security-control/Kinesis.1/finding/db3f0669-3fad-490a-9ee6-f5d8ae01fe6e","Kinesis streams should be encrypted at rest","INFORMATIONAL","11/09/2025 06:50:41","15/09/2025 06:26:34","95.6","3.98"
"arn:aws:securityhub:eu-west-2:127486921697:security-control/Kinesis.3/finding/9757ddf5-ca96-47e5-b4cc-0bd1964a0987","Kinesis streams should have an adequate data retention period","INFORMATIONAL","11/09/2025 06:50:42","15/09/2025 06:26:35","95.6","3.98"
"arn:aws:securityhub:eu-west-2:127486921697:security-control/Lambda.5/finding/637adb3e-8591-413a-90e6-9dc44774bc4d","VPC Lambda functions should operate in multiple Availability Zones","INFORMATIONAL","11/09/2025 06:50:42","15/09/2025 06:26:35","95.6","3.98"
"arn:aws:securityhub:eu-west-2:127486921697:security-control/MQ.2/finding/90383017-8253-4e98-b11d-fdc0e514f3be","ActiveMQ brokers should stream audit logs to CloudWatch","INFORMATIONAL","11/09/2025 06:50:42","15/09/2025 06:26:35","95.6","3.98"
"arn:aws:securityhub:eu-west-2:127486921697:security-control/MQ.3/finding/b20aea95-7d8c-4061-8a4b-42853dc5d921","Amazon MQ brokers should have automatic minor version upgrade enabled","INFORMATIONAL","11/09/2025 06:50:42","15/09/2025 06:26:35","95.6","3.98"
"arn:aws:securityhub:eu-west-2:127486921697:security-control/MSK.1/finding/1a75b03e-3457-4e62-8b8d-1876e7ea21ed","MSK clusters should be encrypted in transit among broker nodes","INFORMATIONAL","11/09/2025 06:50:42","15/09/2025 06:26:35","95.6","3.98"
"arn:aws:securityhub:eu-west-2:127486921697:security-control/MSK.3/finding/c9c0425b-6587-4605-9f77-1336593f5340","MSK Connect connectors should be encrypted in transit","INFORMATIONAL","11/09/2025 06:50:42","15/09/2025 06:26:35","95.6","3.98"
"arn:aws:securityhub:eu-west-2:127486921697:security-control/MSK.4/finding/eb996509-17d6-4a42-8717-ae3f186ba46a","Amazon MSK clusters should have public access disabled","INFORMATIONAL","11/09/2025 06:50:42","15/09/2025 06:26:35","95.6","3.98"
"arn:aws:securityhub:eu-west-2:127486921697:security-control/MSK.5/finding/9ed7ef60-21b0-44e3-b6b2-c9173915eb18","MSK connectors should have logging enabled","INFORMATIONAL","11/09/2025 06:50:42","15/09/2025 06:26:35","95.6","3.98"
"arn:aws:securityhub:eu-west-2:127486921697:security-control/MSK.6/finding/7fa1a8d5-d3e2-4aa5-9a91-3c743856c944","MSK clusters should disable unauthenticated access","INFORMATIONAL","11/09/2025 06:50:42","15/09/2025 06:26:35","95.6","3.98"
"arn:aws:securityhub:eu-west-2:127486921697:security-control/Macie.2/finding/c707f5bf-5917-4893-8009-477d9245b626","Macie automated sensitive data discovery should be enabled","INFORMATIONAL","11/09/2025 06:50:42","15/09/2025 06:26:35","95.6","3.98"
"arn:aws:securityhub:eu-west-2:127486921697:security-control/Neptune.1/finding/788404cf-c166-4be4-b941-e71b1cd2e13d","Neptune DB clusters should be encrypted at rest","INFORMATIONAL","11/09/2025 06:50:42","15/09/2025 06:26:35","95.6","3.98"
"arn:aws:securityhub:eu-west-2:127486921697:security-control/Neptune.2/finding/cb1c4c30-f348-4ae4-8137-a424f6632e9b","Neptune DB clusters should publish audit logs to CloudWatch Logs","INFORMATIONAL","11/09/2025 06:50:42","15/09/2025 06:26:35","95.6","3.98"
"arn:aws:securityhub:eu-west-2:127486921697:security-control/Neptune.3/finding/90ad3540-66d8-4457-82b0-7a5381e3ecf0","Neptune DB cluster snapshots should not be public","INFORMATIONAL","11/09/2025 06:50:43","15/09/2025 06:26:35","95.6","3.98"
"arn:aws:securityhub:eu-west-2:127486921697:security-control/Neptune.4/finding/a62eb9c5-7849-44e1-901d-0feee55fa979","Neptune DB clusters should have deletion protection enabled","INFORMATIONAL","11/09/2025 06:50:43","15/09/2025 06:26:35","95.6","3.98"
"arn:aws:securityhub:eu-west-2:127486921697:security-control/Neptune.5/finding/babd14dc-20be-4fa8-bf58-43615d93f49d","Neptune DB clusters should have automated backups enabled","INFORMATIONAL","11/09/2025 06:50:43","15/09/2025 06:26:35","95.6","3.98"
"arn:aws:securityhub:eu-west-2:127486921697:security-control/Neptune.6/finding/f82ea99e-5f33-4541-8f12-30ea0d5b3f89","Neptune DB cluster snapshots should be encrypted at rest","INFORMATIONAL","11/09/2025 06:50:43","15/09/2025 06:26:35","95.6","3.98"
"arn:aws:securityhub:eu-west-2:127486921697:security-control/Neptune.7/finding/118601c8-eeaf-407d-b6bf-268f301278d5","Neptune DB clusters should have IAM database authentication enabled","INFORMATIONAL","11/09/2025 06:50:43","15/09/2025 06:26:35","95.6","3.98"
"arn:aws:securityhub:eu-west-2:127486921697:security-control/Neptune.8/finding/01d0edf8-8a9f-4339-a3b3-fe1b33252ddd","Neptune DB clusters should be configured to copy tags to snapshots","INFORMATIONAL","11/09/2025 06:50:43","15/09/2025 06:26:36","95.6","3.98"
"arn:aws:securityhub:eu-west-2:127486921697:security-control/NetworkFirewall.10/finding/82cc7628-736a-4497-a7d5-e3ff7d5f2b46","Network Firewall firewalls should have subnet change protection enabled","INFORMATIONAL","11/09/2025 06:50:43","15/09/2025 06:26:36","95.6","3.98"
"arn:aws:securityhub:eu-west-2:127486921697:security-control/ACM.1/finding/0b8525a2-ae15-48cf-b193-edce6d7bea35","Imported and ACM-issued certificates should be renewed after a specified time period","INFORMATIONAL","11/09/2025 06:50:59","15/09/2025 06:27:07","95.6","3.98"
"arn:aws:securityhub:eu-west-2:127486921697:security-control/ACM.2/finding/3cf20938-1a50-4601-9c9c-4227b2087af6","RSA certificates managed by ACM should use a key length of at least 2,048 bits","INFORMATIONAL","11/09/2025 06:50:59","15/09/2025 06:27:07","95.6","3.98"
"arn:aws:securityhub:eu-west-2:127486921697:security-control/APIGateway.1/finding/9bda7a89-955d-4e20-860f-36fc2b8c66ad","API Gateway REST and WebSocket API execution logging should be enabled","INFORMATIONAL","11/09/2025 06:50:59","15/09/2025 06:27:07","95.6","3.98"
"arn:aws:securityhub:eu-west-2:127486921697:security-control/APIGateway.2/finding/215a283d-6605-4032-ae28-b1915035eea4","API Gateway REST API stages should be configured to use SSL certificates for backend authentication","INFORMATIONAL","11/09/2025 06:50:59","15/09/2025 06:27:07","95.6","3.98"
"arn:aws:securityhub:eu-west-2:127486921697:security-control/APIGateway.3/finding/029402ad-ce72-474d-a6c0-a66734028393","API Gateway REST API stages should have AWS X-Ray tracing enabled","INFORMATIONAL","11/09/2025 06:50:59","15/09/2025 06:27:07","95.6","3.98"
"arn:aws:securityhub:eu-west-2:127486921697:security-control/APIGateway.4/finding/365e8bbb-9dcd-4f9a-bd98-0a63b723e295","API Gateway should be associated with a WAF Web ACL","INFORMATIONAL","11/09/2025 06:50:59","15/09/2025 06:27:07","95.6","3.98"
"arn:aws:securityhub:eu-west-2:127486921697:security-control/APIGateway.5/finding/99de4b69-8d44-4d4a-b9ea-79f4d801da6f","API Gateway REST API cache data should be encrypted at rest","INFORMATIONAL","11/09/2025 06:50:59","15/09/2025 06:27:07","95.6","3.98"
"arn:aws:securityhub:eu-west-2:127486921697:security-control/APIGateway.8/finding/d01897b3-27a1-4c0c-8d44-cd90e33f2c07","API Gateway routes should specify an authorization type","INFORMATIONAL","11/09/2025 06:50:59","15/09/2025 06:27:07","95.6","3.98"
"arn:aws:securityhub:eu-west-2:127486921697:security-control/APIGateway.9/finding/0626e217-250c-4a1c-8468-f590d3287853","Access logging should be configured for API Gateway V2 Stages","INFORMATIONAL","11/09/2025 06:51:00","15/09/2025 06:27:07","95.6","3.98"
"arn:aws:securityhub:eu-west-2:127486921697:security-control/AppSync.2/finding/b37631ad-f874-4528-87eb-64b72b540cb8","AWS AppSync should have field-level logging enabled","INFORMATIONAL","11/09/2025 06:51:00","15/09/2025 06:27:07","95.6","3.98"
"arn:aws:securityhub:eu-west-2:127486921697:security-control/AppSync.5/finding/6b14e6b8-3101-4313-8bb5-36c413e3efa6","AWS AppSync GraphQL APIs should not be authenticated with API keys","INFORMATIONAL","11/09/2025 06:51:00","15/09/2025 06:27:07","95.6","3.98"
"arn:aws:securityhub:eu-west-2:127486921697:security-control/AutoScaling.1/finding/1c5e6239-85cc-4638-b0e9-6f64f70e92a8","Auto scaling groups associated with a load balancer should use ELB health checks","INFORMATIONAL","11/09/2025 06:51:00","15/09/2025 06:27:07","95.6","3.98"
"arn:aws:securityhub:eu-west-2:127486921697:security-control/AutoScaling.2/finding/718017d4-9c1c-45c1-b498-fcd2172e6e66","Amazon EC2 Auto Scaling group should cover multiple Availability Zones","INFORMATIONAL","11/09/2025 06:51:00","15/09/2025 06:27:07","95.6","3.98"
"arn:aws:securityhub:eu-west-2:127486921697:security-control/AutoScaling.3/finding/bbd2fd3e-ba91-495a-b022-25335a5aa0d0","Auto Scaling group launch configurations should configure EC2 instances to require Instance Metadata Service Version 2 (IMDSv2)","INFORMATIONAL","11/09/2025 06:51:00","15/09/2025 06:27:07","95.6","3.98"
"arn:aws:securityhub:eu-west-2:127486921697:security-control/AutoScaling.6/finding/fa5e3b5f-3dca-443b-af88-8e4b5418492b","Auto Scaling groups should use multiple instance types in multiple Availability Zones","INFORMATIONAL","11/09/2025 06:51:00","15/09/2025 06:27:07","95.6","3.98"
"arn:aws:securityhub:eu-west-2:127486921697:security-control/AutoScaling.9/finding/6cb68bb3-90dd-4fda-a643-ee2c3b5698aa","EC2 Auto Scaling groups should use EC2 launch templates","INFORMATIONAL","11/09/2025 06:51:00","15/09/2025 06:27:08","95.6","3.98"
"arn:aws:securityhub:eu-west-2:127486921697:security-control/Autoscaling.5/finding/e55ee834-7042-4142-ac1d-d026568a3407","Amazon EC2 instances launched using Auto Scaling group launch configurations should not have Public IP addresses","INFORMATIONAL","11/09/2025 06:51:00","15/09/2025 06:27:08","95.6","3.98"
"arn:aws:securityhub:eu-west-2:127486921697:security-control/Backup.1/finding/6c8c7f3b-65ee-4238-b0e0-2323d641ebd4","AWS Backup recovery points should be encrypted at rest","INFORMATIONAL","11/09/2025 06:51:00","15/09/2025 06:27:08","95.6","3.98"
"arn:aws:securityhub:eu-west-2:127486921697:security-control/CodeBuild.1/finding/e5418621-b044-41b9-a776-05470b96a66d","CodeBuild Bitbucket source repository URLs should not contain sensitive credentials","INFORMATIONAL","11/09/2025 06:51:00","15/09/2025 06:27:08","95.6","3.98"
"arn:aws:securityhub:eu-west-2:127486921697:security-control/CodeBuild.2/finding/a93407a1-523a-41dc-afca-88525425baaa","CodeBuild project environment variables should not contain clear text credentials","INFORMATIONAL","11/09/2025 06:51:00","15/09/2025 06:27:08","95.6","3.98"
"arn:aws:securityhub:eu-west-2:127486921697:security-control/CodeBuild.3/finding/99451382-594e-42b7-b705-effc72fd8ab9","CodeBuild S3 logs should be encrypted","INFORMATIONAL","11/09/2025 06:51:00","15/09/2025 06:27:08","95.6","3.98"
"arn:aws:securityhub:eu-west-2:127486921697:security-control/CodeBuild.4/finding/3ed47af3-f302-4cc7-9bfc-ea2d67d05095","CodeBuild project environments should have a logging configuration","INFORMATIONAL","11/09/2025 06:51:00","15/09/2025 06:27:08","95.6","3.98"
"arn:aws:securityhub:eu-west-2:127486921697:security-control/CodeBuild.7/finding/6f721879-bfcc-4bbf-b13b-1bb75a0f9fc6","CodeBuild report group exports should be encrypted at rest","INFORMATIONAL","11/09/2025 06:51:01","15/09/2025 06:27:08","95.6","3.98"
"arn:aws:securityhub:eu-west-2:127486921697:security-control/Cognito.1/finding/d28fa86e-18d9-439a-9c5f-b2dd8dd39922","Cognito user pools should have threat protection activated with full function enforcement mode for standard authentication","INFORMATIONAL","11/09/2025 06:51:01","15/09/2025 06:27:08","95.6","3.98"
"arn:aws:securityhub:eu-west-2:127486921697:security-control/Cognito.2/finding/65a2cdb0-13e4-44d3-a486-547f391aef3e","Cognito identity pools should not allow unauthenticated identities","INFORMATIONAL","11/09/2025 06:51:01","15/09/2025 06:27:08","95.6","3.98"
"arn:aws:securityhub:eu-west-2:127486921697:security-control/Connect.2/finding/8c2e3e55-45af-46db-b31f-f97b879ca23b","Amazon Connect instances should have CloudWatch logging enabled","INFORMATIONAL","11/09/2025 06:51:01","15/09/2025 06:27:08","95.6","3.98"
"arn:aws:securityhub:eu-west-2:127486921697:security-control/DMS.1/finding/ce2e7338-492d-4b67-92e2-e188dabbc34d","Database Migration Service replication instances should not be public","INFORMATIONAL","11/09/2025 06:51:01","15/09/2025 06:27:08","95.6","3.98"
"arn:aws:securityhub:eu-west-2:127486921697:security-control/DMS.10/finding/32c5cc1f-a811-4882-9f46-450fbf79461d","DMS endpoints for Neptune databases should have IAM authorization enabled","INFORMATIONAL","11/09/2025 06:51:01","15/09/2025 06:27:08","95.6","3.98"
"arn:aws:securityhub:eu-west-2:127486921697:security-control/DMS.11/finding/637b50a9-35a8-43ef-a8db-8b5725575f64","DMS endpoints for MongoDB should have an authentication mechanism enabled","INFORMATIONAL","11/09/2025 06:51:01","15/09/2025 06:27:08","95.6","3.98"
"arn:aws:securityhub:eu-west-2:127486921697:security-control/DMS.12/finding/17c97c32-8eea-4711-8b01-6bd9f094d165","DMS endpoints for Redis OSS should have TLS enabled","INFORMATIONAL","11/09/2025 06:51:01","15/09/2025 06:27:08","95.6","3.98"
"arn:aws:securityhub:eu-west-2:127486921697:security-control/DMS.6/finding/4e3dbc01-c941-4844-bb57-7d41fef29a46","DMS replication instances should have automatic minor version upgrade enabled","INFORMATIONAL","11/09/2025 06:51:01","15/09/2025 06:27:08","95.6","3.98"
"arn:aws:securityhub:eu-west-2:127486921697:security-control/DMS.7/finding/20a935b3-5fc6-4780-b9c9-e04f618e76c9","DMS replication tasks for the target database should have logging enabled","INFORMATIONAL","11/09/2025 06:51:01","15/09/2025 06:27:08","95.6","3.98"
"arn:aws:securityhub:eu-west-2:127486921697:security-control/DMS.8/finding/ae9923fb-53dd-4102-9f52-2bd5882f4e8f","DMS replication tasks for the source database should have logging enabled","INFORMATIONAL","11/09/2025 06:51:01","15/09/2025 06:27:08","95.6","3.98"
"arn:aws:securityhub:eu-west-2:127486921697:security-control/DMS.9/finding/24256b2c-9ce1-49fe-a42e-23bae8adcb33","DMS endpoints should use SSL","INFORMATIONAL","11/09/2025 06:51:01","15/09/2025 06:27:09","95.6","3.98"
"arn:aws:securityhub:eu-west-2:127486921697:security-control/DataFirehose.1/finding/2e1cce3a-0bfc-492e-8628-a127bb4c83ee","Firehose delivery streams should be encrypted at rest","INFORMATIONAL","11/09/2025 06:51:01","15/09/2025 06:27:09","95.6","3.98"
"arn:aws:securityhub:eu-west-2:127486921697:security-control/DataSync.1/finding/4f2155a8-3d99-464b-a5b3-f7e05be2ecbd","DataSync tasks should have logging enabled","INFORMATIONAL","11/09/2025 06:51:01","15/09/2025 06:27:09","95.6","3.98"
"arn:aws:securityhub:eu-west-2:127486921697:security-control/DocumentDB.1/finding/bf83263e-a726-409c-815d-db8daf50dbe4","Amazon DocumentDB clusters should be encrypted at rest","INFORMATIONAL","11/09/2025 06:51:01","15/09/2025 06:27:09","95.6","3.98"
"arn:aws:securityhub:eu-west-2:127486921697:security-control/DocumentDB.2/finding/6931270d-a840-4f3a-bf4b-69d24b8b20f4","Amazon DocumentDB clusters should have an adequate backup retention period","INFORMATIONAL","11/09/2025 06:51:01","15/09/2025 06:27:09","95.6","3.98"
"arn:aws:securityhub:eu-west-2:127486921697:security-control/DocumentDB.3/finding/69c3d837-690a-46d1-868e-46f32c006141","Amazon DocumentDB manual cluster snapshots should not be public","INFORMATIONAL","11/09/2025 06:51:01","15/09/2025 06:27:09","95.6","3.98"
"arn:aws:securityhub:eu-west-2:127486921697:security-control/DocumentDB.4/finding/89c5935a-fd29-476c-aac1-4574c773e66c","Amazon DocumentDB clusters should publish audit logs to CloudWatch Logs","INFORMATIONAL","11/09/2025 06:51:01","15/09/2025 06:27:09","95.6","3.98"
"arn:aws:securityhub:eu-west-2:127486921697:security-control/DocumentDB.5/finding/8227e1ff-9d0c-46f4-bb75-5bcddb04b3a3","Amazon DocumentDB clusters should have deletion protection enabled","INFORMATIONAL","11/09/2025 06:51:01","15/09/2025 06:27:09","95.6","3.98"
"arn:aws:securityhub:eu-west-2:127486921697:security-control/DocumentDB.6/finding/fb054ad4-cad4-4666-9253-1b895399001c","Amazon DocumentDB clusters should be encrypted in transit","INFORMATIONAL","11/09/2025 06:51:01","15/09/2025 06:27:09","95.6","3.98"
"arn:aws:securityhub:eu-west-2:127486921697:security-control/DynamoDB.3/finding/d8b5abea-06e9-421f-9132-b75ff0e2eb6a","DynamoDB Accelerator (DAX) clusters should be encrypted at rest","INFORMATIONAL","11/09/2025 06:50:59","15/09/2025 06:27:11","95.6","3.98"
"arn:aws:securityhub:eu-west-2:127486921697:security-control/DynamoDB.7/finding/0c2a4ad5-3b10-465c-a957-794ea247b72f","DynamoDB Accelerator clusters should be encrypted in transit","INFORMATIONAL","11/09/2025 06:50:59","15/09/2025 06:27:11","95.6","3.98"
"arn:aws:securityhub:eu-west-2:127486921697:security-control/EC2.17/finding/5f208d87-87d8-4d71-a031-f8303c6e899d","EC2 instances should not use multiple ENIs","INFORMATIONAL","11/09/2025 06:50:59","15/09/2025 06:27:11","95.6","3.98"
"arn:aws:securityhub:eu-west-2:127486921697:security-control/EC2.171/finding/b7208db7-2246-4d26-965d-f23bd84b8036","EC2 VPN connections should have logging enabled","INFORMATIONAL","11/09/2025 06:50:59","15/09/2025 06:27:11","95.6","3.98"
"arn:aws:securityhub:eu-west-2:127486921697:security-control/EC2.18/finding/89c1481e-72c4-4910-b774-aff92eca1747","Security groups should only allow unrestricted incoming traffic for authorized ports","INFORMATIONAL","11/09/2025 18:50:47","15/09/2025 06:27:11","83.61","3.48"
"arn:aws:securityhub:eu-west-2:127486921697:security-control/EC2.180/finding/4da92269-14c0-40b7-8d73-78e79b2e9c70","EC2 network interfaces should have source/destination checking enabled","INFORMATIONAL","11/09/2025 06:50:59","15/09/2025 06:27:11","95.6","3.98"
"arn:aws:securityhub:eu-west-2:127486921697:security-control/EC2.20/finding/1586c5d3-d287-451e-bd33-baeec42de067","Both VPN tunnels for an AWS Site-to-Site VPN connection should be up","INFORMATIONAL","11/09/2025 06:50:59","15/09/2025 06:27:11","95.6","3.98"
"arn:aws:securityhub:eu-west-2:127486921697:security-control/EC2.21/finding/2a3b5cb5-a42c-455e-9138-960193927b11","Network ACLs should not allow ingress from 0.0.0.0/0 to port 22 or port 3389","INFORMATIONAL","11/09/2025 06:50:59","15/09/2025 06:27:11","95.6","3.98"
"arn:aws:securityhub:eu-west-2:127486921697:security-control/EC2.23/finding/c12daea3-5bfd-4772-9509-d7ea1dace95d","EC2 Transit Gateways should not automatically accept VPC attachment requests","INFORMATIONAL","11/09/2025 06:51:00","15/09/2025 06:27:11","95.6","3.98"
"arn:aws:securityhub:eu-west-2:127486921697:security-control/EC2.3/finding/1ee4a884-bcd8-427a-b8a8-6a4d26237a25","Attached EBS volumes should be encrypted at-rest","INFORMATIONAL","11/09/2025 06:51:00","15/09/2025 06:27:11","95.6","3.98"
"arn:aws:securityhub:eu-west-2:127486921697:security-control/EC2.4/finding/251f3f03-4a4c-433b-96bd-5ed077a05fb7","Stopped EC2 instances should be removed after a specified time period","INFORMATIONAL","11/09/2025 06:51:00","15/09/2025 06:27:11","95.6","3.98"
